name,score
2008_007473,3.155309
2008_007476,3.310000
2008_007477,3.120000
2008_007478,3.430000
2008_007480,3.956456
2008_007485,3.160000
2008_007486,3.191028
2008_007488,3.340000
2008_007491,3.446681
2008_007494,3.895058
2008_007496,2.920000
2008_007497,3.375079
2008_007498,3.051795
2008_007500,3.430615
2008_007501,2.980000
2008_007504,2.580000
2008_007507,3.010000
2008_007509,3.210000
2008_007510,3.450000
2008_007511,3.350000
2008_007513,3.080000
2008_007514,3.420000
2008_007515,3.355705
2008_007519,3.170000
2008_007521,3.218875
2008_007524,3.160000
2008_007525,4.136700
2008_007527,3.585698
2008_007528,3.630000
2008_007529,3.090000
2008_007531,3.280000
2008_007533,3.480000
2008_007534,3.699721
2008_007536,3.472129
2008_007537,3.116482
2008_007538,3.861867
2008_007544,3.348431
2008_007546,3.011816
2008_007548,2.999507
2008_007556,3.610000
2008_007558,3.330000
2008_007559,2.959372
2008_007561,3.160000
2008_007565,3.140000
2008_007567,3.922438
2008_007573,3.090000
2008_007574,3.109439
2008_007576,3.064115
2008_007579,3.020000
2008_007581,3.096441
2008_007583,3.176944
2008_007584,4.494483
2008_007585,3.140000
2008_007586,3.180000
2008_007587,2.810000
2008_007588,3.020000
2008_007589,3.010496
2008_007591,3.327086
2008_007593,3.510000
2008_007594,3.100140
2008_007595,3.334764
2008_007596,3.035257
2008_007597,3.521204
2008_007599,3.300000
2008_007604,4.031841
2008_007608,3.110000
2008_007610,3.230000
2008_007611,2.912718
2008_007612,3.100000
2008_007613,3.570000
2008_007617,3.370000
2008_007618,3.560000
2008_007621,3.077153
2008_007623,2.686729
2008_007625,2.975218
2008_007629,3.590000
2008_007630,2.910000
2008_007632,3.280000
2008_007635,3.160000
2008_007640,3.340000
2008_007641,3.364902
2008_007643,3.624401
2008_007646,3.060000
2008_007648,3.300000
2008_007649,3.420000
2008_007653,3.230000
2008_007656,2.900803
2008_007660,3.853946
2008_007661,3.250000
2008_007662,3.126602
2008_007664,3.370000
2008_007665,3.010000
2008_007666,3.607307
2008_007668,3.287744
2008_007669,3.050000
2008_007673,2.989652
2008_007675,3.808296
2008_007676,3.360000
2008_007677,2.956328
2008_007682,3.240000
2008_007683,3.140000
2008_007685,3.380000
2008_007688,3.126204
2008_007690,3.640000
2008_007691,3.160000
2008_007692,3.210000
2008_007693,3.098475
2008_007694,3.070888
2008_007696,3.290000
2008_007697,3.380000
2008_007698,3.400000
2008_007701,3.120000
2008_007702,3.490000
2008_007704,3.310000
2008_007706,3.160000
2008_007709,3.680000
2008_007710,2.980000
2008_007714,3.390000
2008_007716,3.410000
2008_007717,3.490000
2008_007719,3.280000
2008_007724,3.272911
2008_007726,3.080000
2008_007729,3.240388
2008_007730,2.940000
2008_007733,3.420000
2008_007735,3.180000
2008_007736,3.080000
2008_007737,3.310000
2008_007738,3.080000
2008_007739,3.270000
2008_007741,3.440000
2008_007742,3.460000
2008_007745,3.450000
2008_007746,3.590000
2008_007748,3.390000
2008_007749,3.240000
2008_007750,3.170000
2008_007752,3.006645
2008_007755,3.139677
2008_007757,3.460000
2008_007758,3.837496
2008_007759,3.332563
2008_007760,2.979921
2008_007761,3.280197
2008_007764,2.850000
2008_007766,3.036073
2008_007768,3.150000
2008_007770,3.270000
2008_007777,2.852768
2008_007779,3.230000
2008_007780,3.200000
2008_007781,3.010000
2008_007786,3.445584
2008_007787,3.160000
2008_007788,3.179984
2008_007789,3.250000
2008_007791,3.320000
2008_007793,4.200000
2008_007794,2.940000
2008_007797,3.143921
2008_007798,3.610000
2008_007804,3.960000
2008_007805,3.019609
2008_007806,3.054123
2008_007811,3.257397
2008_007812,3.290000
2008_007814,3.180000
2008_007816,2.854931
2008_007817,3.220000
2008_007819,3.360000
2008_007823,3.110000
2008_007825,3.230000
2008_007827,3.430000
2008_007828,3.370000
2008_007829,2.927220
2008_007831,3.120000
2008_007833,3.412314
2008_007835,3.200000
2008_007836,2.970000
2008_007837,3.130000
2008_007839,3.240000
2008_007840,3.090000
2008_007841,3.180000
2008_007842,2.895783
2008_007843,3.110000
2008_007848,3.330000
2008_007850,3.180000
2008_007852,3.583766
2008_007853,3.517590
2008_007854,2.951788
2008_007855,2.954103
2008_007858,2.880000
2008_007861,3.190000
2008_007864,3.420286
2008_007869,3.389317
2008_007870,3.042036
2008_007871,3.290000
2008_007872,3.610000
2008_007873,2.980000
2008_007875,3.090000
2008_007877,3.265466
2008_007879,2.952748
2008_007882,3.390000
2008_007883,3.750000
2008_007884,3.820000
2008_007887,3.400000
2008_007888,2.870000
2008_007890,3.138329
2008_007891,2.860000
2008_007893,2.820000
2008_007895,3.190000
2008_007897,3.114090
2008_007902,3.068334
2008_007904,2.760000
2008_007907,3.243493
2008_007909,3.120000
2008_007912,3.280000
2008_007913,3.791009
2008_007914,2.942831
2008_007915,3.230000
2008_007916,3.160000
2008_007917,3.140000
2008_007918,3.960006
2008_007922,3.275996
2008_007923,3.070000
2008_007928,3.240000
2008_007931,3.302494
2008_007932,3.050000
2008_007933,3.321711
2008_007935,3.736736
2008_007936,2.943151
2008_007937,2.780000
2008_007938,3.110000
2008_007940,2.756425
2008_007941,2.983146
2008_007942,3.010000
2008_007945,2.943165
2008_007947,2.796135
2008_007948,2.610000
2008_007949,3.750000
2008_007950,3.160000
2008_007953,3.760000
2008_007954,4.008787
2008_007955,2.950000
2008_007962,4.476360
2008_007964,2.980000
2008_007966,4.311303
2008_007969,3.130000
2008_007970,3.250000
2008_007973,3.810000
2008_007975,2.785687
2008_007977,3.100000
2008_007981,3.040000
2008_007985,3.030000
2008_007986,3.430000
2008_007987,3.610000
2008_007988,3.460000
2008_007989,2.950000
2008_007990,3.502246
2008_007993,3.780000
2008_007994,3.150000
2008_007997,3.260000
2008_007998,6.311670
2008_007999,3.057737
2008_008001,3.263048
2008_008002,3.190000
2008_008004,2.918478
2008_008007,3.110146
2008_008011,3.060000
2008_008012,2.914140
2008_008018,3.294244
2008_008020,3.221824
2008_008021,3.190000
2008_008022,2.761491
2008_008024,3.170000
2008_008025,3.650000
2008_008028,3.240000
2008_008029,3.318950
2008_008031,3.220000
2008_008034,3.140000
2008_008037,2.880000
2008_008040,3.466512
2008_008043,5.001126
2008_008044,3.170280
2008_008048,2.857939
2008_008050,3.503201
2008_008052,2.980000
2008_008053,3.066843
2008_008055,3.306441
2008_008057,3.230000
2008_008058,3.150000
2008_008064,4.246957
2008_008066,3.139141
2008_008069,3.250000
2008_008070,3.712549
2008_008072,4.392396
2008_008073,3.142616
2008_008074,3.002924
2008_008075,3.210000
2008_008080,3.560095
2008_008083,3.072250
2008_008084,2.887776
2008_008086,3.190000
2008_008091,3.088271
2008_008092,3.651929
2008_008093,4.967325
2008_008095,3.279111
2008_008096,3.740000
2008_008097,3.336193
2008_008098,3.165911
2008_008103,3.280000
2008_008105,2.834096
2008_008106,3.590000
2008_008109,3.217685
2008_008112,3.080000
2008_008113,3.194680
2008_008115,3.110000
2008_008116,3.240000
2008_008120,3.250000
2008_008121,3.343519
2008_008122,3.280000
2008_008123,3.290784
2008_008125,3.130969
2008_008127,3.343968
2008_008130,3.132157
2008_008131,3.010000
2008_008132,3.020000
2008_008134,3.183108
2008_008141,4.571445
2008_008145,2.980000
2008_008146,3.173243
2008_008147,3.046066
2008_008148,4.100000
2008_008150,3.162827
2008_008152,3.340000
2008_008154,3.310000
2008_008155,3.320000
2008_008162,3.425320
2008_008166,3.110326
2008_008169,2.811867
2008_008170,3.594456
2008_008175,3.120000
2008_008176,3.170967
2008_008177,3.516108
2008_008179,3.237278
2008_008180,2.990000
2008_008184,3.280000
2008_008185,3.610000
2008_008190,3.170000
2008_008191,2.937498
2008_008192,6.825685
2008_008193,2.863740
2008_008194,2.940000
2008_008197,3.070000
2008_008199,3.480000
2008_008200,3.315477
2008_008203,3.290000
2008_008206,3.304380
2008_008208,3.180000
2008_008210,3.530000
2008_008211,3.260000
2008_008212,6.670174
2008_008215,2.880000
2008_008217,3.520000
2008_008218,3.040000
2008_008220,3.320000
2008_008221,3.230000
2008_008223,3.697385
2008_008224,3.498308
2008_008227,3.260000
2008_008229,3.290000
2008_008231,3.160000
2008_008232,3.920000
2008_008233,2.630000
2008_008234,3.160873
2008_008235,3.500000
2008_008237,3.840000
2008_008241,3.260000
2008_008242,2.870000
2008_008246,3.290000
2008_008247,3.241161
2008_008252,3.530000
2008_008254,3.290000
2008_008257,3.098047
2008_008262,4.489999
2008_008263,3.060000
2008_008266,3.460000
2008_008268,3.070000
2008_008269,3.420000
2008_008271,4.131543
2008_008272,3.510000
2008_008274,2.877978
2008_008275,3.240000
2008_008276,3.590000
2008_008278,3.181497
2008_008279,3.440000
2008_008281,3.826026
2008_008284,2.730000
2008_008287,2.945334
2008_008288,3.290000
2008_008292,2.841651
2008_008294,2.970000
2008_008296,4.429660
2008_008297,3.350000
2008_008300,2.890000
2008_008301,3.390000
2008_008302,3.244203
2008_008307,2.980000
2008_008309,2.609110
2008_008310,3.547831
2008_008313,3.190000
2008_008314,2.820000
2008_008315,3.450000
2008_008318,2.966533
2008_008319,3.163625
2008_008320,3.040000
2008_008321,3.023109
2008_008322,3.290000
2008_008323,2.995054
2008_008324,3.339841
2008_008325,3.324397
2008_008330,4.213788
2008_008331,3.310000
2008_008335,3.620000
2008_008336,3.437176
2008_008337,2.990000
2008_008338,3.330000
2008_008341,5.422885
2008_008342,3.210000
2008_008343,3.480731
2008_008344,3.290000
2008_008345,3.066128
2008_008346,3.550000
2008_008347,3.040000
2008_008354,2.860000
2008_008356,3.813183
2008_008357,3.364717
2008_008359,2.890000
2008_008362,3.804314
2008_008363,3.538414
2008_008364,3.460000
2008_008365,3.490000
2008_008366,3.110000
2008_008368,3.530000
2008_008370,3.290000
2008_008373,3.310000
2008_008376,3.270000
2008_008377,2.797253
2008_008379,2.740000
2008_008380,3.150000
2008_008382,3.355297
2008_008384,3.120000
2008_008387,3.343656
2008_008388,3.872081
2008_008391,3.112655
2008_008392,3.080000
2008_008393,3.210000
2008_008395,2.930000
2008_008402,3.586231
2008_008403,3.240000
2008_008404,2.830000
2008_008406,3.475624
2008_008410,3.110000
2008_008411,3.190000
2008_008416,3.550015
2008_008421,2.890000
2008_008423,3.410000
2008_008424,3.040000
2008_008428,3.102855
2008_008429,2.960000
2008_008431,3.170000
2008_008432,3.750000
2008_008433,3.503574
2008_008434,3.120000
2008_008435,2.836532
2008_008437,3.180000
2008_008439,3.430000
2008_008440,3.540000
2008_008443,3.540000
2008_008444,3.190000
2008_008446,3.350000
2008_008447,3.077350
2008_008450,3.380000
2008_008453,3.266563
2008_008455,2.897341
2008_008461,3.179364
2008_008462,3.086961
2008_008464,2.930000
2008_008466,3.190000
2008_008467,3.020000
2008_008469,3.140000
2008_008470,3.550000
2008_008471,3.425728
2008_008474,4.139772
2008_008476,3.179039
2008_008479,3.230000
2008_008480,4.214081
2008_008482,3.510000
2008_008487,3.190000
2008_008488,3.220000
2008_008490,3.401817
2008_008496,2.760000
2008_008497,2.933075
2008_008500,3.450000
2008_008501,3.070000
2008_008506,3.120000
2008_008507,2.910000
2008_008508,3.610000
2008_008511,3.250000
2008_008512,2.870000
2008_008517,3.343867
2008_008519,3.160008
2008_008521,3.210000
2008_008522,3.230000
2008_008523,3.060000
2008_008524,3.140000
2008_008525,2.990030
2008_008526,3.130000
2008_008527,3.375788
2008_008528,3.340000
2008_008530,3.099500
2008_008531,3.208802
2008_008533,3.075180
2008_008536,3.120000
2008_008537,3.750446
2008_008538,4.540558
2008_008541,3.278810
2008_008544,2.770000
2008_008545,3.128071
2008_008546,3.160757
2008_008547,3.577530
2008_008549,4.170000
2008_008550,3.390000
2008_008552,2.920000
2008_008554,3.769755
2008_008560,3.110000
2008_008564,3.190000
2008_008567,3.040000
2008_008570,3.070000
2008_008572,3.217541
2008_008574,3.090000
2008_008578,3.370000
2008_008579,3.430000
2008_008583,3.726571
2008_008585,7.050000
2008_008588,4.199348
2008_008589,3.301243
2008_008590,3.323025
2008_008591,3.520000
2008_008593,3.917554
2008_008595,3.038216
2008_008598,3.512668
2008_008600,3.390000
2008_008601,2.731972
2008_008606,2.996663
2008_008607,3.100000
2008_008608,3.390000
2008_008611,3.027888
2008_008613,3.010000
2008_008615,3.370000
2008_008616,3.066559
2008_008617,3.000179
2008_008618,3.150000
2008_008619,3.602600
2008_008621,3.580000
2008_008622,3.520000
2008_008623,3.020000
2008_008624,3.090000
2008_008627,3.424091
2008_008628,4.637879
2008_008629,3.617721
2008_008632,3.645541
2008_008635,3.440000
2008_008636,2.980000
2008_008637,3.320000
2008_008641,3.620000
2008_008642,3.240000
2008_008649,5.899648
2008_008652,2.897559
2008_008654,3.120000
2008_008658,3.190000
2008_008659,3.510000
2008_008662,3.660000
2008_008665,3.140000
2008_008666,3.380000
2008_008668,3.553112
2008_008671,3.210000
2008_008673,3.810000
2008_008674,6.326749
2008_008675,2.940000
2008_008676,3.290000
2008_008679,3.410000
2008_008681,3.388488
2008_008682,3.140000
2008_008683,3.210000
2008_008684,3.580000
2008_008685,3.190428
2008_008689,2.917168
2008_008690,3.540000
2008_008691,3.210000
2008_008694,3.330000
2008_008695,3.290000
2008_008696,3.480000
2008_008697,3.092837
2008_008700,4.024875
2008_008701,3.450000
2008_008705,3.416927
2008_008706,3.694471
2008_008707,3.350000
2008_008708,2.980000
2008_008711,2.930000
2008_008713,3.277759
2008_008714,3.631400
2008_008717,3.157760
2008_008718,3.320000
2008_008719,3.175591
2008_008724,3.058387
2008_008725,3.230000
2008_008726,3.275015
2008_008732,3.030000
2008_008735,3.142371
2008_008739,3.430000
2008_008744,3.166115
2008_008745,3.451702
2008_008746,2.850000
2008_008748,3.480000
2008_008749,3.300000
2008_008751,3.250000
2008_008753,3.170000
2008_008755,3.485461
2008_008757,3.290000
2008_008758,3.237485
2008_008765,2.840000
2008_008767,3.580000
2008_008770,3.671417
2008_008772,3.403727
2008_008773,4.232338
2009_000001,2.939005
2009_000002,3.080000
2009_000006,3.181981
2009_000009,5.850000
2009_000010,3.994914
2009_000011,3.399964
2009_000012,4.368194
2009_000013,3.120000
2009_000014,7.210046
2009_000015,3.294223
2009_000016,3.310000
2009_000017,3.220000
2009_000021,3.289869
2009_000022,3.380000
2009_000026,3.876572
2009_000027,3.880000
2009_000028,3.446332
2009_000029,2.880000
2009_000030,2.940000
2009_000032,3.681148
2009_000035,3.080059
2009_000037,3.099788
2009_000039,2.964512
2009_000040,2.984079
2009_000041,3.190000
2009_000042,3.920000
2009_000045,3.077830
2009_000051,3.400000
2009_000052,2.780470
2009_000054,3.680000
2009_000055,3.090000
2009_000056,3.790000
2009_000058,3.320000
2009_000059,3.196027
2009_000060,3.591110
2009_000063,2.670000
2009_000066,3.330000
2009_000067,3.094040
2009_000068,2.914656
2009_000072,3.004561
2009_000073,3.060000
2009_000074,3.010000
2009_000078,3.350000
2009_000080,3.321772
2009_000082,2.927657
2009_000084,3.060000
2009_000085,3.320000
2009_000087,3.180000
2009_000088,3.277555
2009_000089,3.310000
2009_000090,3.334710
2009_000091,2.785244
2009_000093,3.380000
2009_000096,3.774935
2009_000097,3.366560
2009_000100,3.155861
2009_000102,3.513665
2009_000103,2.850107
2009_000104,2.990000
2009_000105,4.249778
2009_000109,3.269859
2009_000119,3.247004
2009_000120,3.270021
2009_000121,4.670907
2009_000122,2.740000
2009_000124,3.789940
2009_000128,3.550000
2009_000130,3.070000
2009_000131,3.580000
2009_000132,6.568144
2009_000133,3.440000
2009_000135,3.160606
2009_000136,3.030000
2009_000137,3.269210
2009_000140,3.269241
2009_000141,3.594231
2009_000142,3.210000
2009_000145,3.180277
2009_000146,2.910000
2009_000149,3.250000
2009_000150,3.220000
2009_000151,3.317144
2009_000156,3.399321
2009_000157,4.727386
2009_000158,3.356587
2009_000159,3.060000
2009_000160,3.460000
2009_000161,3.290000
2009_000164,3.978564
2009_000165,3.347835
2009_000168,3.452652
2009_000169,4.717074
2009_000171,5.702016
2009_000176,3.391831
2009_000177,3.428546
2009_000181,2.920000
2009_000182,3.886237
2009_000183,3.150000
2009_000184,3.112424
2009_000188,3.196157
2009_000189,3.180000
2009_000192,3.130000
2009_000195,3.280000
2009_000197,3.870000
2009_000198,3.460000
2009_000199,3.180000
2009_000201,2.810000
2009_000203,3.575582
2009_000205,3.313515
2009_000206,3.384599
2009_000209,3.150000
2009_000212,3.560000
2009_000214,3.520000
2009_000216,3.280000
2009_000217,6.791748
2009_000218,2.972072
2009_000219,3.016959
2009_000223,5.205065
2009_000225,4.003516
2009_000227,3.070036
2009_000229,3.203472
2009_000232,3.474816
2009_000233,2.960000
2009_000237,3.050000
2009_000239,5.311390
2009_000242,3.250000
2009_000244,3.139161
2009_000247,3.180000
2009_000248,2.970000
2009_000249,3.260000
2009_000250,3.048995
2009_000251,3.390000
2009_000253,3.359755
2009_000254,3.480000
2009_000257,3.350000
2009_000260,2.860000
2009_000268,3.450000
2009_000276,3.299311
2009_000277,2.943902
2009_000280,3.316446
2009_000281,3.351187
2009_000282,3.355340
2009_000283,3.653394
2009_000284,2.892666
2009_000285,2.932427
2009_000286,3.223693
2009_000287,3.360000
2009_000288,3.310000
2009_000289,3.190828
2009_000290,3.510000
2009_000291,2.680000
2009_000293,3.150000
2009_000297,3.601998
2009_000298,3.214923
2009_000300,4.894963
2009_000303,2.833476
2009_000304,4.988315
2009_000305,3.102041
2009_000308,3.490000
2009_000309,3.123898
2009_000312,3.170869
2009_000316,3.450000
2009_000317,2.960000
2009_000318,3.279581
2009_000320,2.866525
2009_000321,2.870000
2009_000322,2.890000
2009_000327,2.930000
2009_000328,3.811259
2009_000330,2.906804
2009_000335,3.460000
2009_000336,3.468252
2009_000337,3.140000
2009_000339,2.758133
2009_000340,3.770000
2009_000341,3.371742
2009_000342,3.550750
2009_000343,3.417722
2009_000344,3.520000
2009_000347,3.320000
2009_000350,2.730000
2009_000351,3.352264
2009_000354,2.860000
2009_000356,2.943162
2009_000366,3.440000
2009_000367,3.180000
2009_000370,2.810077
2009_000375,3.350000
2009_000377,2.770000
2009_000378,3.150000
2009_000379,3.112385
2009_000385,2.982224
2009_000387,3.140000
2009_000389,3.029812
2009_000390,3.050000
2009_000391,3.380000
2009_000393,3.140000
2009_000397,3.290000
2009_000398,3.760000
2009_000399,3.050000
2009_000400,3.339840
2009_000402,3.250000
2009_000405,3.350156
2009_000408,3.244748
2009_000409,3.554176
2009_000410,2.894230
2009_000411,3.475919
2009_000412,3.130000
2009_000414,3.176422
2009_000416,3.221769
2009_000417,2.545528
2009_000418,3.630366
2009_000419,3.292701
2009_000420,3.420000
2009_000421,3.640000
2009_000422,5.637413
2009_000426,3.189243
2009_000430,3.440000
2009_000435,2.769991
2009_000438,3.063425
2009_000439,3.380000
2009_000440,3.020000
2009_000443,2.990000
2009_000444,3.563537
2009_000445,2.830000
2009_000446,3.960000
2009_000449,3.080000
2009_000452,2.790000
2009_000453,3.080000
2009_000454,3.223211
2009_000455,3.349850
2009_000456,2.888827
2009_000457,3.040000
